95435,0dV78FxDrS9aqIaZaoAKBy,Ronald Borjas;Nelson Arrieta,Sobran Los Momentos (En Vivo),Sobran Los Momentos (En Vivo),31,226931,False,0.749,0.874,0,-5.384,1,0.05,0.307,0.0,0.361,0.897,99.455,4.0,salsa,High Energy
95438,3yeIWitSXgDRkBBuQWDbQZ,Cielo Torres,Qué Bello (Versión Salsa),Qué Bello - Versión Salsa,32,236248,False,0.632,0.9,7,-4.102,1,0.0371,0.511,9.12E-6,0.134,0.809,100.019,4.0,salsa,High Energy
95444,77qtBzNUz3sdn2MjXDSxoU,Danny Daniel,Tu Me Pediste,Vuélveme a Querer,31,262112,False,0.613,0.855,8,-3.187,1,0.0446,0.434,0.0,0.326,0.906,91.37,4.0,salsa,High Energy
95445,0HuRPLLzkfTod934QNlnAK,Andy Montañez,Grandes De La Salsa Homenaje Al Grupo Niche,¿Cómo Podré Disimular?,30,278226,False,0.756,0.915,8,-2.385,1,0.0357,0.529,0.0158,0.105,0.767,94.223,4.0,salsa,High Energy
95449,5vvtBybXkpM058LkhMEC58,Víctor Manuelle,Sonero de la Juventud... Salsero Original,Como Duele,30,297680,False,0.654,0.844,10,-6.616,1,0.0538,0.381,2.98E-6,0.0942,0.91,98.07,4.0,salsa,High Energy
95454,00RLfhwjN0Sg4hIkzZ7X7l,Marc Anthony,2En1,Necesito Amarte,30,293266,False,0.642,0.844,4,-6.754,0,0.0373,0.536,3.4E-6,0.172,0.783,163.953,4.0,salsa,High Energy
95459,38j4eppLrQ4lefptCZM27H,Tito Nieves,Muy Agradecido,Te Vas,30,263680,False,0.746,0.858,11,-2.953,0,0.0356,0.425,7.04E-6,0.203,0.896,100.151,4.0,salsa,High Energy
95464,4UmfspkXRSYfzr8R0Z44TY,Quinto Mayor,Salsa Con Golpe,La Temperatura,30,270920,False,0.655,0.873,8,-3.554,1,0.0333,0.268,0.0825,0.3,0.939,143.461,4.0,salsa,High Energy
95465,2K1I5iRWpGQB7aARgAQlQn,Adolescent's Orquesta,Indestructible,Tengo un Amor,30,195765,False,0.824,0.822,5,-4.323,0,0.0406,0.425,0.0,0.073,0.963,110.063,4.0,salsa,High Energy
95468,4tmHskKOJgEIbPgIoPU1rD,Eddie Santiago,Octubre Salsero,Todo Empezó,30,295026,False,0.73,0.84,7,-4.968,1,0.0373,0.738,5.14E-4,0.134,0.87,85.67,4.0,salsa,High Energy
95471,2BmYVrBs64Q046OMbQxmKb,Michel el Buenón,Arriba Siempre - De Pura Sangre,Tu Hombre Perfecto,30,307333,False,0.862,0.854,5,-3.067,1,0.0361,0.591,6.24E-6,0.294,0.962,96.994,4.0,salsa,High Energy
95481,0yWlht4LJBHboFjcDsMn9I,Gilberto Santa Rosa,40... y Contando (En Vivo Desde Puerto Rico),Sin Voluntad - En Vivo desde Puerto Rico,30,157586,False,0.423,0.845,10,-5.929,0,0.0808,0.305,0.0,0.48,0.824,177.255,4.0,salsa,High Energy
95486,3VRW1gjztmjAqv811HAwid,Grupo Galé,Grandes De La Salsa Homenaje Al Grupo Niche,Sin Sentimiento,30,286760,False,0.659,0.89,9,-3.497,1,0.0484,0.191,3.76E-5,0.312,0.67,172.462,4.0,salsa,High Energy
95489,7yB4fKatOL8FU0mQqRImHU,David Pabon,En el chante con salsa,Aquél Viejo Motel,30,308866,False,0.649,0.802,2,-4.287,1,0.03,0.587,2.59E-4,0.107,0.749,91.213,4.0,salsa,High Energy
95494,1MfY6tPR6smWFOLWIxF6OP,Luisito Carrion;ZAPEROKO La Resistencia Salsera del Callao,Luisito Carrion Feat Zaperoko la Resistencia Salsera del Callao,El Agua (En Vivo),30,704092,False,0.499,0.806,5,-6.787,0,0.0518,0.371,0.00681,0.263,0.915,192.507,4.0,salsa,High Energy
95499,6D9QgyBTn9viVdS6QQeu3B,Jerry Rivera,Oro Salsero,Te Recordaré,30,290826,False,0.47,0.878,11,-3.179,0,0.0472,0.421,7.97E-6,0.102,0.748,93.562,4.0,salsa,High Energy
95501,1XYwlFvi9yPNruCanSJ3WP,Marc Anthony,Marc Anthony,When I Dream at Night,45,260293,False,0.537,0.899,2,-5.405,0,0.092,0.482,3.13E-5,0.0818,0.548,167.79,4.0,salsa,High Energy
95502,5iYjiYfAKTsymuIRvKo1bv,Guaco,Escultura,A Plena Vista,31,266906,False,0.78,0.856,2,-6.371,1,0.0966,0.306,0.0,0.34,0.888,120.108,4.0,salsa,High Energy
95503,47LBz4yDEESDK4rYbrq5AA,Ismael Quintana,Punto Y Aparte,Aquá Traigo Mi Montuno,30,277133,False,0.584,0.804,5,-8.652,0,0.0834,0.316,0.0137,0.121,0.827,124.228,4.0,salsa,High Energy
95508,6syg8RynNDAGu22JTpOPeT,Felix Manuel,Dicen Que Los Hombres No Deben Llorar,Dicen Que los Hombres No Deben Llorar,30,235781,False,0.761,0.912,0,-3.312,0,0.0379,0.358,4.08E-6,0.35,0.968,103.024,4.0,salsa,High Energy
95513,3pst3dzqdmPzvjjo26VH2z,Guaco,Es Guaco,Un Cigarrillo y un Cafe,32,317813,False,0.523,0.91,9,-7.357,0,0.0377,0.167,8.99E-4,0.0855,0.924,108.047,4.0,salsa,High Energy
95515,3UP73r0XpzHnSe78O31aeV,Richie Ray;Bobby Cruz;Joe Arroyo,Para Siempre: Homenaje a Una Leyenda,El Ausente,29,273160,False,0.811,0.859,8,-2.768,1,0.058,0.698,0.00148,0.922,0.839,104.858,4.0,salsa,High Energy
95517,76JnKYswQPW7D1KlBU1auD,Mauro Castillo,Baila Salsa,Te Equivocas,30,249533,False,0.722,0.842,4,-4.254,0,0.166,0.505,0.0,0.0769,0.95,186.8,4.0,salsa,High Energy
95519,0PgDigxQhhXGTwG9UNm3cT,Nelson Arrieta;Ronald Borjas,Sobran Los Momentos (En Vivo),Vivo (En Vivo),30,228395,False,0.685,0.897,1,-6.589,0,0.122,0.302,0.0,0.984,0.495,109.729,4.0,salsa,High Energy
95522,7cI5BHonEvGipAxJsrVYq7,"\"José Alberto \"\"El Canario\"\"\"",Discúlpeme Señora (Baile Total),Quien Como Tu,29,308053,False,0.744,0.847,11,-5.599,0,0.0416,0.269,3.27E-5,0.271,0.751,89.955,4.0,salsa,High Energy
95524,0uM8b6twu8CQtFQ839jkaq,ZAPEROKO La Resistencia Salsera del Callao,"Salsa En Mi Puerto, 17Va. Edición (En Vivo)",No Soy Para Ti - En Vivo,31,321440,False,0.646,0.852,5,-1.616,0,0.0473,0.755,2.34E-4,0.298,0.806,171.044,4.0,salsa,High Energy
95527,7sY9y2ZBfULf5GpQHp1f71,Amaya Hnos,17 Años,Me Dejaste Sin Nada,31,230112,False,0.698,0.928,7,-1.817,0,0.0748,0.355,0.0,0.0987,0.93,94.874,4.0,salsa,High Energy
95528,7qukMXPY4zpdDLLHi5wLA7,Maelo Ruiz,Inolvidables,Por Favor Señora,29,288240,False,0.664,0.816,7,-4.352,0,0.0531,0.355,0.0,0.056,0.605,174.666,4.0,salsa,High Energy
95529,5xffNGklhMCSAEAoGxNNoo,Guaco,Guajiro,Me quedé con las ganas,31,215906,False,0.62,0.87,7,-5.127,1,0.0721,0.12,0.0,0.165,0.838,178.037,4.0,salsa,High Energy
95532,1lYnLyAvbQqxD4OyTpITMR,Josimar y Su Yambú,Live Sessions,Gracias y Amor Ausente - En Vivo,31,282524,False,0.62,0.852,10,-6.39,0,0.0644,0.38,0.0,0.662,0.68,93.533,4.0,salsa,High Energy
95535,3IZfdsQA9zeZZU5O3ESREh,Eddie Santiago;Tito Gomez,"4x4 en Salsa, Vol. 3",Loco por Tu Amor,29,273773,False,0.838,0.89,8,-3.317,1,0.0335,0.619,1.08E-5,0.215,0.927,105.272,4.0,salsa,High Energy
95537,6ilUvSefuUnXgEqxj7SD5Z,Willie Rosario;Gilberto Santa Rosa,Salsa de Amor Vol. 3,El Apartamento,29,258133,False,0.662,0.876,4,-3.863,0,0.0429,0.392,9.27E-6,0.132,0.955,98.334,4.0,salsa,High Energy
95539,0xXdimJqiKkEoriGsih8WH,Alquimia La Sonora Del XXI,Éxitos de la Sonora Matancera: Pa' la Paloma,Cañonazo,30,321544,False,0.716,0.941,8,-2.531,1,0.0941,0.587,0.385,0.0593,0.661,183.841,4.0,salsa,High Energy
95540,3vt4seldl5QdX82Voe4piM,Los 4,Privilegio,No Juegues Con Mi Soledad,30,241188,False,0.548,0.899,8,-4.977,0,0.138,0.445,1.73E-5,0.0736,0.787,96.245,4.0,salsa,High Energy
95541,0fTD7a7KjqUUB2Hpfc40nm,Alquimia La Sonora Del XXI,Éxitos de la Sonora Matancera: Pa' la Paloma,Yo No Soy Guapo,30,288615,False,0.721,0.938,1,-3.62,1,0.04,0.547,2.6E-5,0.219,0.676,173.408,4.0,salsa,High Energy
95544,3SHCBFoYC5VAvm30Hv21h6,Grupo Niche,20th Anniversary,Hagamos Lo Que Diga El Corazón,30,302893,False,0.589,0.97,11,-3.179,1,0.0464,0.109,0.00117,0.228,0.864,179.906,4.0,salsa,High Energy
95545,3dUmLHpb2EN7nWHTHT5Lxg,Gilberto Santa Rosa,40... y Contando (En Vivo Desde Puerto Rico),Me Volvieron A Hablar De Ella - En Vivo desde Puerto Rico,29,176706,False,0.477,0.882,6,-5.603,0,0.0805,0.167,2.21E-6,0.626,0.514,97.271,4.0,salsa,High Energy
95548,2nqCK66TTylfNNOyZSeTw1,Jerry Rivera,Oro Salsero,Suave,30,268973,False,0.635,0.952,9,-3.405,1,0.0805,0.289,3.96E-6,0.0512,0.538,95.092,4.0,salsa,High Energy
95549,3jOg4o1Ctc2jod1g3gQAwj,Galy Galiano,Solo Salsa,Te Olvidaste de Mi,30,274024,False,0.64,0.94,9,-5.45,1,0.0443,0.643,0.00138,0.339,0.947,172.361,4.0,salsa,High Energy
95550,47TyfLrGhYHHyyQWk64d0M,Marc Anthony,3.0,Flor Pálida,73,280453,False,0.574,0.802,7,-3.976,1,0.0316,0.659,5.07E-6,0.0765,0.739,93.537,4.0,salsa,High Energy
95553,5R61zVCnogUw7sAjtxznJ0,Justo Betancourt;Conjunto Borincuba,Presencia,Ella Está En Otra Rumba,29,299906,False,0.597,0.94,9,-3.297,0,0.0966,0.453,0.0131,0.289,0.865,110.456,4.0,salsa,High Energy
95556,4rOcKgf6mGYbXjvesaAVEN,Grupo Niche,35 Aniversario,El Coco,29,241000,False,0.842,0.811,2,-4.591,1,0.0596,0.693,3.8E-5,0.0848,0.687,96.575,4.0,salsa,High Energy
95557,4Cpbfpg2virEOlh3YxJuws,Maía;Gilberto Santa Rosa,SENSUS,Lo Que Yo Quiero,31,244053,False,0.695,0.83,0,-5.222,1,0.0369,0.37,9.71E-6,0.194,0.808,93.375,4.0,salsa,High Energy
95559,4CFIBitwKP7gEqEPb951nE,Grupo Niche,Tocando el Cielo Con las Manos,Robando Sueños,29,271000,False,0.729,0.911,4,-2.441,0,0.0481,0.624,1.9E-6,0.298,0.947,166.22,4.0,salsa,High Energy
95562,7h885RcjplY61CTeW4kl31,Víctor Manuelle,Sólo para Mujeres,Lloré Lloré,29,308413,False,0.558,0.874,10,-4.307,0,0.0539,0.466,0.0,0.24,0.948,101.18,4.0,salsa,High Energy
95563,1G1mrICbuolSOEzWcTOEft,Salserin,Con Nuevo Swing,Donde Esta El Amor,29,301493,False,0.606,0.851,8,-8.063,1,0.0454,0.364,2.91E-6,0.0663,0.776,90.639,4.0,salsa,High Energy
95566,3zuzfS5hHgSTzTUW6bw6Z8,Puchi Colon,Waymaker (Español),Waymaker (Español),30,393750,False,0.67,0.859,1,-4.447,0,0.0376,0.58,0.00117,0.063,0.681,168.021,4.0,salsa,High Energy
95572,5dPESKKAvImbfc8Dgn9gTA,David Calzado y su Charanga Habanera,Tremendo Delirio,Hagamos un chen,29,336560,False,0.518,0.886,5,-10.712,1,0.05,0.358,0.0,0.131,0.893,101.129,4.0,salsa,High Energy
95573,1jNIXkl7gHpWF754KmjKhj,NG2;Willie Gonzalez,"Homenaje a México, Vol. 1",A Ella,29,311913,False,0.615,0.808,5,-6.661,0,0.13,0.41,0.0,0.952,0.93,184.156,4.0,salsa,High Energy
95576,3J7P9d2U1MOvKlFsvPa2jx,Yiyo Sarante,Spanish Girl,Spanish Girl,29,227148,False,0.776,0.947,2,-0.163,1,0.0612,0.466,3.71E-6,0.179,0.88,114.99,4.0,salsa,High Energy
95577,1aScJq6gQGZORAOjwSz7Gh,Michel el Buenón,Reserva Especial - Impecable,Tan Enamorados,29,264293,False,0.533,0.86,4,-1.86,0,0.0521,0.576,9.36E-6,0.0771,0.594,176.84,4.0,salsa,High Energy
95579,5pzE1SVeVQmIEPsPXBXGsO,David Calzado y su Charanga Habanera;El Chacal,Latino 32 - Salsa Bachata Merengue Reggaeton (Latin Hits),Gozando En Miami (with El Chacal),29,294493,False,0.8,0.905,0,-2.727,1,0.059,0.398,0.0,0.308,0.849,99.989,4.0,salsa,High Energy
95580,48HOAL0fM2IkOqA3to3Ctk,Daniela Darcourt,Empezando Otra Vez,Frente al Espejo,29,276853,False,0.45,0.81,6,-5.538,0,0.0439,0.361,0.0,0.126,0.807,170.391,4.0,salsa,High Energy
95581,1vluzA85xb4nFv2a6xHcfa,Gilberto Santa Rosa,Intenso,Advertencia,29,275640,False,0.788,0.832,7,-6.808,1,0.0423,0.119,1.63E-6,0.0857,0.965,92.919,4.0,salsa,High Energy
95582,04Du3KZckNpLLtivTrLHeS,Tito Nieves,Clase Aparte,Le Gusta Que La Vean,29,280053,False,0.783,0.828,5,-9.037,0,0.0416,0.549,0.0,0.0608,0.92,94.509,4.0,salsa,High Energy
95583,0cqRTNZQlQz07RaX2bEoa5,Sonora Carruseles;Arnold Moreno,Micaela Se Botó!,Micaela Se Botó!,29,282352,False,0.688,0.954,7,-2.464,1,0.0625,0.558,0.00308,0.0685,0.968,181.973,4.0,salsa,High Energy
95585,0qZrLYdTW58YAZaBMlHbnP,Maelo Ruiz,Puro Corazón,Mentiras Que Matan,29,275493,False,0.684,0.899,5,-7.322,1,0.0408,0.403,3.4E-5,0.219,0.789,177.484,4.0,salsa,High Energy
95586,4kb82H9MRkZ0EVsrVGV8Gb,Banda Real,"La Presión, Vol. 1",El bajadero,31,579213,False,0.674,0.865,5,-4.563,1,0.213,0.0447,0.00132,0.162,0.535,166.075,4.0,salsa,High Energy
95589,1KttEK6y6R4JcqPgqKaQ9V,Josimar y Su Yambú,Live Sessions Salsa Perucha,Tributo Colombia - En Vivo,31,553803,False,0.574,0.802,1,-6.362,1,0.0486,0.109,0.00119,0.683,0.889,104.644,4.0,salsa,High Energy
