72189,2HdjEa5BP2VACt1velDTIk,As I Lay Dying,Shaped by Fire,Blinded,59,202158,False,0.332,0.972,8,-5.258,1,0.198,5.84e-06,0.141,0.365,0.122,200.153,4.0,metalcore,High Energy
72190,73QoCfWJJWbRYmm5nCH5Y2,Motionless In White,Scoring The End Of The World,Sign Of Life,65,220066,False,0.507,0.929,0,-3.246,0,0.0756,4.37e-05,1.52E-5,0.397,0.429,101.05,4.0,metalcore,High Energy
72191,2pd1Lm8Jsslf2VdWQv0Je8,Lamb of God,Ashes of the Wake (15th Anniversary),Hourglass,55,240183,False,0.347,0.982,2,-3.399,1,0.128,0.00235,0.0237,0.375,0.146,115.64,3.0,metalcore,High Energy
72192,7B7t2vIP6njdUHCtaMfKi0,The Amity Affliction,Glory Days,Snicklefritz,32,195346,True,0.352,0.959,5,-5.657,0,0.0937,0.00029,0.0,0.386,0.334,161.059,4.0,metalcore,High Energy
72193,37LTDJrNmWco1qHO1AuZ1r,Wage War,Manic,Circle The Drain,61,215346,False,0.448,0.969,5,-3.309,0,0.11,0.000129,1.35E-4,0.0771,0.387,92.512,4.0,metalcore,High Energy
72194,6WDImQJbSYW8Mm7TMaG18m,Virtue In Vain,The Whispers of Sleep,The Whispers of Sleep,34,218409,False,0.105,0.954,1,-5.48,1,0.111,8.01e-06,6.96E-4,0.0874,0.0934,83.173,4.0,metalcore,High Energy
72195,4YthwCt7NMqxQCQfJPZMnU,Lamb of God,Ashes of the Wake (15th Anniversary),Now You've Got Something to Die For,55,219762,False,0.361,0.986,2,-2.486,1,0.103,0.00272,0.00109,0.126,0.217,92.334,4.0,metalcore,High Energy
72196,7LnWFUNT788TUHymfa2JED,36 Crazyfists,Metal,Digging the Grave,0,176440,False,0.468,0.942,7,-3.265,1,0.0836,0.000117,0.00291,0.164,0.614,170.091,4.0,metalcore,High Energy
72197,1WfkLWberK650GDPDoc5uf,Spineshank,Post-Millennial Noise,Smothered,0,190840,False,0.59,0.944,5,-3.596,0,0.0496,4.69e-05,1.07E-4,0.0553,0.694,124.81,4.0,metalcore,High Energy
72198,2zTXd81kS4LdLU97AnBnMo,Spineshank,Metal,New Disease,0,194733,True,0.566,0.909,7,-4.184,1,0.0637,5.81e-05,2.54E-4,0.0981,0.275,121.979,4.0,metalcore,High Energy
