340,32kyGOJpEOTFKR9wvPSsxJ,Takehara Pistol,It's My Life,あ。っという間はあるさ,33,172373,False,0.64,0.895,9,-3.068,1,0.0316,0.273,0.0,0.247,0.94,115.941,4.0,acoustic,High Energy
341,0ifc4mq2mVNefgQFmtXQpt,Eric Hutchinson,Pure Fiction,Tell The World,58,161328,False,0.669,0.854,4,-5.899,1,0.0431,0.0653,0.0,0.288,0.706,120.035,4.0,acoustic,High Energy
344,22KbVMZekQbkrHGrubQTpQ,Five For Fighting,Bookmarks,What If,55,207228,False,0.565,0.895,0,-5.354,1,0.04,0.194,0.0,0.101,0.592,149.919,4.0,acoustic,High Energy
355,1ABd3bWsG4FCKePjXeVfJG,Meiko,The Bright Side,Leave The Lights On,56,248360,False,0.649,0.821,1,-6.483,0,0.0313,0.0302,1.41E-4,0.0843,0.661,121.938,4.0,acoustic,High Energy
365,3XdStlaHnq3JrmQDCRqEET,Yosui Inoue;Tamio Okuda,ショッピング,アジアの純真,32,233280,False,0.732,0.83,0,-6.63,1,0.0309,0.201,3.04E-5,0.0802,0.871,111.664,4.0,acoustic,High Energy
379,0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,False,0.587,0.842,4,-6.04,1,0.0268,0.278,0.0,0.163,0.693,97.013,4.0,acoustic,High Energy
387,2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,False,0.569,0.861,1,-4.547,0,0.0406,0.0425,0.0,0.204,0.511,77.983,4.0,acoustic,High Energy
392,6ITdND5IQ7lHzjkyJZSt53,Masaharu Fukuyama,虹/ひまわり/それがすべてさ,それがすべてさ,34,330720,False,0.527,0.89,7,-5.651,1,0.0665,0.00433,0.0,0.118,0.425,102.644,4.0,acoustic,High Energy
399,42mkE3wbofBNickLHgdVlo,Get Dead,Dancing with the Curse,Stickup,32,223707,True,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,4.0,acoustic,High Energy
406,4nmjL1mUKOAfAbo9QG9tSE,Gen Hoshino,POP VIRUS,Koi,53,251266,False,0.598,0.819,9,-2.619,1,0.0911,0.00081,0.0,0.218,0.878,158.115,4.0,acoustic,High Energy
441,2oLaalXlOgiJ70CaI992BA,John Frusciante;Josh Klinghoffer,A Sphere in the Heart of Silence,The Afterglow,31,319320,False,0.636,0.869,6,-5.095,0,0.0284,0.129,0.0554,0.272,0.369,124.183,4.0,acoustic,High Energy
442,0rQ146AWbwiDC1DheKXJxm,Frank Turner,West Coast vs. Wessex,Eat the Meek,31,237093,False,0.486,0.913,5,-6.416,1,0.0616,2.45e-05,0.289,0.225,0.334,136.073,4.0,acoustic,High Energy
455,4GiLKZ6Fd3d5UMJMGuzAA0,Matt Nathanson,American Wedding,Laid,50,182826,False,0.565,0.89,0,-5.481,1,0.0285,0.00537,6.61E-5,0.213,0.744,119.862,4.0,acoustic,High Energy
476,1ytsxlw6P6gsCc3RrYweyj,Parachute,Wide Awake,Lonely With Me,51,218813,False,0.589,0.809,7,-5.6,1,0.0283,0.0479,0.0,0.116,0.628,87.013,4.0,acoustic,High Energy
492,4zESVuAPxaC9bqQKjiWgH6,Harley Poe,Have a Great Life.,Psycho,30,241250,False,0.458,0.823,6,-4.268,0,0.0616,0.382,0.0,0.205,0.422,131.638,4.0,acoustic,High Energy
493,7EcFRiCKqijYsuA5UbNnQZ,Frank Turner,West Coast vs. Wessex,Perfect Government,30,146129,True,0.474,0.876,7,-5.052,1,0.0341,0.00277,6.15E-6,0.39,0.607,91.948,4.0,acoustic,High Energy
496,5u2HaXFymnYNePtwI5bU3t,Frank Turner,FTHC (Deluxe),Haven't Been Doing So Well,30,196813,False,0.367,0.892,2,-3.91,1,0.133,0.00012,2.68E-4,0.276,0.799,81.928,4.0,acoustic,High Energy
526,5lQBkoXivgiXqKicR2uaTh,Masaharu Fukuyama,vs.2013 ~知覚と快楽の螺旋~,vs.2013 ~知覚と快楽の螺旋~,32,292493,False,0.403,0.925,9,-3.166,1,0.0537,0.000435,0.755,0.323,0.543,169.978,4.0,acoustic,High Energy
528,4tK4ARuilOrBzwVQK73E0Y,Jason Mraz,Waiting for My Rocket to Come,The Remedy (I Won't Worry),60,256440,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4.0,acoustic,High Energy
549,2saK0E712wIB3Gf8QLuFYX,Get Dead,Dancing with the Curse,Nickel Plated,29,136815,True,0.461,0.893,9,-6.028,1,0.121,0.00323,0.0,0.654,0.4,179.92,4.0,acoustic,High Energy
553,1HfxPaJggVwFsvOtHbVzMz,Kris Allen,Kris Allen,Live Like We're Dying,55,212506,False,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011,4.0,acoustic,High Energy
569,41XVcLXrmbxiV0mJASJxov,Mat Kearney,Young Love,Ships In The Night,44,255893,False,0.448,0.885,9,-3.755,1,0.0562,0.111,3.65E-6,0.0476,0.134,178.151,4.0,acoustic,High Energy
573,7E1Gs6mg3MOERIWo0sglXL,Masaharu Fukuyama,聖域,聖域,31,236853,False,0.368,0.871,9,-3.032,0,0.0661,0.0356,0.0,0.149,0.636,107.721,4.0,acoustic,High Energy
586,2f6RlUydW1yTWhcXqaBhA3,Masaharu Fukuyama,想 -new love new world-,想 -new love new world-,31,280546,False,0.595,0.879,8,-4.849,1,0.0405,0.0319,0.0,0.344,0.839,124.784,4.0,acoustic,High Energy
597,02FzDPhxAoCZp6Fz4GzMmL,Days N Daze,Show Me the Blueprints.,Goodbye Lulu Pt.2,30,381910,False,0.389,0.864,9,-3.218,1,0.117,0.0362,6.31E-6,0.193,0.548,98.11,3.0,acoustic,High Energy
599,5s6ppi6NDeK6FXlX8XCajM,Get Dead,Dancing with the Curse,8 Track,28,156533,False,0.408,0.974,1,-5.501,1,0.15,8.77e-05,0.0,0.278,0.578,197.008,4.0,acoustic,High Energy
609,47Dc6UvkluFZbPnumBlDBH,Emilie Mover,Can't Take My Eyes Off of You,Can't Take My Eyes Off of You,41,203024,False,0.625,0.818,6,-6.296,0,0.0669,0.0516,1.13E-5,0.132,0.307,123.905,4.0,acoustic,High Energy
617,203WkDdprjHpN37QMBCMyJ,Masaharu Fukuyama,HEY!,HEY!,30,347200,False,0.548,0.889,0,-6.106,1,0.0309,0.0324,0.0,0.359,0.789,95.289,4.0,acoustic,High Energy
619,3smgLNxWHdmUekrwDXBTfv,The Perishers,Let There Be Morning (Bonus Track Version),Trouble Sleeping,48,282133,False,0.428,0.813,7,-4.478,0,0.025,0.0622,0.00388,0.154,0.347,91.053,4.0,acoustic,High Energy
624,4UU97IGHOhBhZjCUgDFUiz,Tyrone Wells,Remain,Sink Or Swim,47,178093,False,0.613,0.812,2,-3.524,1,0.0355,0.259,0.0,0.185,0.394,119.979,4.0,acoustic,High Energy
635,3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,PEACE OUT,一等賞,29,133840,False,0.659,0.83,5,-4.659,1,0.0445,0.588,0.0,0.111,0.937,127.014,4.0,acoustic,High Energy
647,4LzdviA9tys39CccjkJubr,The Bridge City Sinners,Bridge City Sinners,Dungeon Song,28,202594,False,0.306,0.948,0,-2.877,1,0.0989,0.64,0.0,0.353,0.903,135.76,4.0,acoustic,High Energy
649,1POSMvQ2TKVN0D7GwOgK0W,Frank Turner,Positive Songs For Negative People,Josephine,28,202400,False,0.442,0.898,5,-4.662,1,0.0613,0.000158,4.11E-6,0.1,0.446,144.299,4.0,acoustic,High Energy
664,1K0OGTEEPMRdxFGRt5WYRI,Masaharu Fukuyama,約束の丘,約束の丘,30,326413,False,0.524,0.852,11,-4.708,1,0.0298,0.0159,6.35E-6,0.112,0.635,92.748,4.0,acoustic,High Energy
